Dot Point Measurements

Generated: Thursday 26 September 2024 07:20:46

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	campaignid	relief_annotated	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	level_2	level_3	scientific						Radius %
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		748	3798											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							91.2
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		841	3695											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							85.3
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		784	3464											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							75.5
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		853	2598											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							36.8
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		827	2343											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							28.9
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		611	3468											2023-09_Dampier_BOSS	no	DM-DC-006	1					Unscorable								78.8
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		699	3653											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							85.4
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		688	3232											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							67.0
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		830	2628											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							38.6
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		639	14											2023-09_Dampier_BOSS	no	DM-DC-006	1					Unscorable								99.3
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		870	1702											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							24.6
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		634	1501											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							39.4
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		1066	1903											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							11.9
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		551	1810											2023-09_Dampier_BOSS	no	DM-DC-006	1					Unscorable								37.0
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		712	302											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							85.1
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		655	1212											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							48.0
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		599	1233											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							49.1
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		714	238											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							88.0
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		564	141											2023-09_Dampier_BOSS	no	DM-DC-006	1					Unscorable								94.8
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		588	325											2023-09_Dampier_BOSS	no	DM-DC-006	1					Unscorable								86.3
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		665	1403											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							41.2
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		776	66											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							95.0
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		845	306											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							83.0
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		581	19											2023-09_Dampier_BOSS	no	DM-DC-006	1					Unscorable								100.0
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		637	68											2023-09_Dampier_BOSS	no	DM-DC-006	1					Unscorable								96.9
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		949	1325											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							35.6
